	v1_a	v1_b	v2	v3	v4_l	v4_y	v4_u	v5_gg	v5_p	v5_g	v6_j	v6_ff	v6_aa	v6_e	v6_i	v6_x	v6_d	v6_c	v6_k	v6_cc	v6_r	v6_m	v6_q	v6_w	v7_n	v7_dd	v7_o	v7_z	v7_j	v7_ff	v7_bb	v7_h	v7_v	v8	v9_f	v9_t	v10_f	v10_t	v11	v12_t	v12_f	v13_p	v13_s	v13_g	v14	v15	desired1	desired2
643	0	1	19.5	0.29	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.29	1	0	1	0	0	0	1	0	0	1	280	364.0	1	0
644	0	1	27.83	1.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3.0	1	0	1	0	0	0	1	0	0	1	176	537.0	1	0
645	0	1	17.08	3.29	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.335	1	0	1	0	0	1	0	0	0	1	140	2.0	1	0
646	0	1	36.42	0.75	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.585	1	0	1	0	0	0	1	0	0	1	240	3.0	1	0
647	0	1	40.58	3.29	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3.5	1	0	1	0	0	1	0	0	1	0	400	0.0	1	0
648	0	1	21.08	10.085	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.25	1	0	1	0	0	0	1	0	0	1	260	0.0	1	0
649	1	0	22.67	0.75	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.0	1	0	0	1	2	1	0	0	0	1	200	394.0	1	0
650	1	0	25.25	13.5	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2.0	1	0	0	1	1	1	0	0	0	1	200	1.0	1	0
651	0	1	17.92	0.205	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.04	1	0	1	0	0	0	1	0	0	1	280	750.0	1	0
652	0	1	35.0	3.375	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8.29	1	0	1	0	0	1	0	0	0	1	0	0.0	1	0
